algo,gain,fault_step,seed,episode,return,length
SAC,0.0,50,2,19.0,-97.57387096691323,87.0
SAC,0.0,50,3,0.0,-100.68055411020804,87.0
SAC,0.0,50,3,1.0,-131.70708956528097,87.0
SAC,0.0,50,3,2.0,-57.73211263430697,82.0
SAC,0.0,50,3,3.0,-127.7288389785104,86.0
SAC,0.0,50,3,4.0,-29.42513884543476,77.0
SAC,0.0,50,3,5.0,-66.7789686384014,103.0
SAC,0.0,50,3,6.0,-152.5867443465744,98.0
SAC,0.0,50,3,7.0,-150.4768544363577,99.0
SAC,0.0,50,3,8.0,-96.19941913783006,90.0
SAC,0.0,50,3,9.0,-86.8826182519819,84.0
SAC,0.0,50,3,10.0,-108.06726664040983,81.0
SAC,0.0,50,3,11.0,-146.78542725701078,95.0
SAC,0.0,50,3,12.0,-70.04264731265232,91.0
SAC,0.0,50,3,13.0,-52.58717086571235,81.0
SAC,0.0,50,3,14.0,-217.84608452793015,104.0
SAC,0.0,50,3,15.0,-76.8000412790829,93.0
SAC,0.0,50,3,16.0,-93.02200963137288,85.0
SAC,0.0,50,3,17.0,-67.05642004951874,82.0
SAC,0.0,50,3,18.0,-67.85518417326807,81.0
SAC,0.0,50,3,19.0,-66.61949167018435,82.0
SAC,0.0,50,4,0.0,-104.62616239497008,83.0
SAC,0.0,50,4,1.0,-124.17724441064809,91.0
SAC,0.0,50,4,2.0,-46.206999812256086,76.0
SAC,0.0,50,4,3.0,-99.6793313659291,80.0
SAC,0.0,50,4,4.0,-104.08273506129508,101.0
SAC,0.0,50,4,5.0,-64.77983644934137,77.0
SAC,0.0,50,4,6.0,-52.581496682899015,77.0
SAC,0.0,50,4,7.0,-67.26337272398962,94.0
SAC,0.0,50,4,8.0,-91.49472679951056,68.0
SAC,0.0,50,4,9.0,-86.1958365089771,95.0
SAC,0.0,50,4,10.0,-125.35508426721542,99.0
SAC,0.0,50,4,11.0,-92.79386743690017,80.0
SAC,0.0,50,4,12.0,-109.38739880948808,101.0
SAC,0.0,50,4,13.0,-72.82416464111853,78.0
SAC,0.0,50,4,14.0,-295.7741618854352,120.0
SAC,0.0,50,4,15.0,-59.85502143222448,91.0
SAC,0.0,50,4,16.0,-127.04508098971412,80.0
SAC,0.0,50,4,17.0,-140.9761057633453,105.0
SAC,0.0,50,4,18.0,-132.44473495170126,103.0
SAC,0.0,50,4,19.0,-78.42233634314228,97.0
SAC,0.0,100,0,0.0,44.74778959686188,114.0
SAC,0.0,100,0,1.0,-40.60957527708618,131.0
SAC,0.0,100,0,2.0,-48.17211097247083,122.0
SAC,0.0,100,0,3.0,36.68758071466354,115.0
SAC,0.0,100,0,4.0,-19.416595506914902,117.0
SAC,0.0,100,0,5.0,-20.027401694250116,117.0
SAC,0.0,100,0,6.0,268.24711909813294,182.0
SAC,0.0,100,0,7.0,19.510585030360318,113.0
SAC,0.0,100,0,8.0,25.458494286765813,114.0
SAC,0.0,100,0,9.0,-45.575725695189234,119.0
SAC,0.0,100,0,10.0,285.3231963926754,161.0
SAC,0.0,100,0,11.0,-18.276338355935124,115.0
SAC,0.0,100,0,12.0,-22.775687181116297,121.0
SAC,0.0,100,0,13.0,17.966536933664727,118.0
SAC,0.0,100,0,14.0,283.1281009749806,159.0
SAC,0.0,100,0,15.0,8.443214856715784,114.0
SAC,0.0,100,0,16.0,-20.689811614831896,113.0
SAC,0.0,100,0,17.0,3.155699679781847,113.0
SAC,0.0,100,0,18.0,-19.684256436713312,123.0
SAC,0.0,100,0,19.0,-5.597870230595333,114.0
SAC,0.0,100,1,0.0,-38.00742262106087,122.0
SAC,0.0,100,1,1.0,0.36174344100548694,118.0
SAC,0.0,100,1,2.0,-16.239021115221533,124.0
SAC,0.0,100,1,3.0,-52.147658605039,129.0
SAC,0.0,100,1,4.0,33.863666573951406,115.0
SAC,0.0,100,1,5.0,-28.337392086290762,121.0
SAC,0.0,100,1,6.0,-36.5094620379524,128.0
SAC,0.0,100,1,7.0,-23.290328159069944,119.0
SAC,0.0,100,1,8.0,-8.047317308723791,118.0
SAC,0.0,100,1,9.0,-20.22843322681294,124.0
SAC,0.0,100,1,10.0,-56.11016944547697,126.0
SAC,0.0,100,1,11.0,-22.936060369915296,120.0
SAC,0.0,100,1,12.0,-37.68808908422645,126.0
SAC,0.0,100,1,13.0,-14.721986741738164,120.0
SAC,0.0,100,1,14.0,-20.164052902889168,122.0
SAC,0.0,100,1,15.0,5.613799631388389,115.0
SAC,0.0,100,1,16.0,18.028017901182693,119.0
SAC,0.0,100,1,17.0,-23.314802195221915,119.0
SAC,0.0,100,1,18.0,1.7495759776971624,116.0
SAC,0.0,100,1,19.0,-24.063054464123056,123.0
SAC,0.0,100,2,0.0,-40.31607471990249,127.0
SAC,0.0,100,2,1.0,-17.91627927800559,131.0
SAC,0.0,100,2,2.0,-29.078916692432557,136.0
SAC,0.0,100,2,3.0,-26.61060938768351,132.0
SAC,0.0,100,2,4.0,-1.092820049548905,121.0
SAC,0.0,100,2,5.0,15.509371193273239,124.0
SAC,0.0,100,2,6.0,-12.77686045658595,125.0
SAC,0.0,100,2,7.0,15.449518207674885,119.0
SAC,0.0,100,2,8.0,-45.649196839338785,133.0
SAC,0.0,100,2,9.0,-3.3653407374610538,124.0
SAC,0.0,100,2,10.0,-38.858083782593354,126.0
SAC,0.0,100,2,11.0,27.692684499560627,118.0
SAC,0.0,100,2,12.0,-24.998690914820642,125.0
SAC,0.0,100,2,13.0,-22.527721965704757,129.0
SAC,0.0,100,2,14.0,-58.39653711526451,136.0
SAC,0.0,100,2,15.0,11.926592561013933,121.0
SAC,0.0,100,2,16.0,-61.60222112322492,137.0
SAC,0.0,100,2,17.0,-39.09693426216754,139.0
SAC,0.0,100,2,18.0,29.862336934150505,121.0
SAC,0.0,100,2,19.0,-19.926989597917725,120.0
SAC,0.0,100,3,0.0,-30.687284573219344,119.0
SAC,0.0,100,3,1.0,-15.229233607892539,121.0
SAC,0.0,100,3,2.0,8.13392626659217,116.0
SAC,0.0,100,3,3.0,-20.034488743719535,123.0
SAC,0.0,100,3,4.0,50.871819435300665,115.0
SAC,0.0,100,3,5.0,-33.30566349978672,128.0
SAC,0.0,100,3,6.0,-63.48917535165289,134.0
SAC,0.0,100,3,7.0,-43.397860281293404,131.0
SAC,0.0,100,3,8.0,-47.35509658014499,123.0
SAC,0.0,100,3,9.0,-28.52698979545508,120.0
SAC,0.0,100,3,10.0,7.502288609881177,116.0
SAC,0.0,100,3,11.0,-51.80050227651107,129.0
SAC,0.0,100,3,12.0,-17.6869478026601,120.0
SAC,0.0,100,3,13.0,15.5587828961186,115.0
SAC,0.0,100,3,14.0,-83.42195950183216,136.0
SAC,0.0,100,3,15.0,-26.295169049456675,121.0
SAC,0.0,100,3,16.0,-42.48353883507815,120.0
SAC,0.0,100,3,17.0,-8.817015131619755,118.0
SAC,0.0,100,3,18.0,15.874052793668852,115.0
SAC,0.0,100,3,19.0,1.7604802538365334,116.0
SAC,0.0,100,4,0.0,-16.409915288794892,121.0
SAC,0.0,100,4,1.0,-28.32925635854086,130.0
SAC,0.0,100,4,2.0,38.648614925291156,116.0
SAC,0.0,100,4,3.0,-22.84993143139252,118.0
SAC,0.0,100,4,4.0,-76.54175049871071,134.0
SAC,0.0,100,4,5.0,11.591749357366126,115.0
SAC,0.0,100,4,6.0,33.86227746067209,114.0
SAC,0.0,100,4,7.0,-24.111839079774285,122.0
SAC,0.0,100,4,8.0,30.251441879861773,83.0
SAC,0.0,100,4,9.0,-23.6327290104214,125.0
SAC,0.0,100,4,10.0,-72.89792909957663,129.0
SAC,0.0,100,4,11.0,-20.19559275316884,118.0
SAC,0.0,100,4,12.0,-72.97225837315435,130.0
SAC,0.0,100,4,13.0,-9.963347494244942,117.0
SAC,0.0,100,4,14.0,-81.47595801569693,141.0
SAC,0.0,100,4,15.0,-19.552314290239522,123.0
SAC,0.0,100,4,16.0,-21.36496446721108,125.0
SAC,0.0,100,4,17.0,-68.19526364674881,143.0
SAC,0.0,100,4,18.0,-75.6190354534034,137.0
SAC,0.0,100,4,19.0,-47.03359955003221,124.0
SAC,0.0,150,0,0.0,297.48841977345467,170.0
SAC,0.0,150,0,1.0,44.411408183591305,163.0
SAC,0.0,150,0,2.0,282.9195577536553,204.0
SAC,0.0,150,0,3.0,308.8467206532854,168.0
SAC,0.0,150,0,4.0,279.36764609904446,187.0
SAC,0.0,150,0,5.0,268.03797031559736,173.0
SAC,0.0,150,0,6.0,277.6277731723268,156.0
SAC,0.0,150,0,7.0,217.5909113162504,369.0
SAC,0.0,150,0,8.0,283.0957121286749,180.0
SAC,0.0,150,0,9.0,35.21512722969226,163.0
SAC,0.0,150,0,10.0,286.88606970508937,149.0
SAC,0.0,150,0,11.0,254.6202385545835,166.0
SAC,0.0,150,0,12.0,274.59239416671846,185.0
SAC,0.0,150,0,13.0,265.39038383865534,190.0
SAC,0.0,150,0,14.0,283.23636810479934,147.0
SAC,0.0,150,0,15.0,272.98439836369187,177.0
SAC,0.0,150,0,16.0,247.01899760246076,173.0
SAC,0.0,150,0,17.0,273.7002476717153,164.0
SAC,0.0,150,0,18.0,-64.88497963127884,360.0
SAC,0.0,150,0,19.0,274.64798963595877,165.0
SAC,0.0,150,1,0.0,23.026726027298324,140.0
SAC,0.0,150,1,1.0,279.8983086074585,188.0
SAC,0.0,150,1,2.0,42.78074658133747,167.0
SAC,0.0,150,1,3.0,28.617649048364342,168.0
SAC,0.0,150,1,4.0,281.649433767426,164.0
SAC,0.0,150,1,5.0,271.09107343727334,213.0
SAC,0.0,150,1,6.0,43.047523336470704,163.0
SAC,0.0,150,1,7.0,267.4880042212776,183.0
SAC,0.0,150,1,8.0,60.62639567570477,170.0
SAC,0.0,150,1,9.0,40.56242377536137,162.0
SAC,0.0,150,1,10.0,37.30384352104875,162.0
SAC,0.0,150,1,11.0,257.357359252881,205.0
SAC,0.0,150,1,12.0,279.9898866764438,218.0
SAC,0.0,150,1,13.0,276.45692472954966,182.0
SAC,0.0,150,1,14.0,50.46725640099069,166.0
SAC,0.0,150,1,15.0,252.1374168153409,332.0
SAC,0.0,150,1,16.0,274.9029697779231,186.0
SAC,0.0,150,1,17.0,222.67651915540193,371.0
SAC,0.0,150,1,18.0,275.1887267122514,249.0
SAC,0.0,150,1,19.0,284.35436230278634,198.0
SAC,0.0,150,2,0.0,11.306289969742664,165.0
SAC,0.0,150,2,1.0,27.260912994832424,169.0
SAC,0.0,150,2,2.0,20.493816624265506,169.0
SAC,0.0,150,2,3.0,25.783165473787435,169.0
SAC,0.0,150,2,4.0,48.90794870255979,165.0
SAC,0.0,150,2,5.0,283.92332494247944,203.0
SAC,0.0,150,2,6.0,37.91749282644005,167.0
SAC,0.0,150,2,7.0,276.4206863382885,246.0
SAC,0.0,150,2,8.0,2.656422186808669,169.0
SAC,0.0,150,2,9.0,27.67464095073339,165.0
SAC,0.0,150,2,10.0,48.85857076203553,166.0
SAC,0.0,150,2,11.0,279.19329917004626,203.0
SAC,0.0,150,2,12.0,17.47963214243333,164.0
SAC,0.0,150,2,13.0,37.06333707900657,166.0
SAC,0.0,150,2,14.0,3.8040233146041516,170.0
SAC,0.0,150,2,15.0,268.295553020978,195.0
SAC,0.0,150,2,16.0,8.55906144416221,170.0
SAC,0.0,150,2,17.0,4.956036893722853,172.0
SAC,0.0,150,2,18.0,73.83066728777948,165.0
SAC,0.0,150,2,19.0,75.26949997068684,170.0
SAC,0.0,150,3,0.0,241.3432398291262,212.0
SAC,0.0,150,3,1.0,25.293524234322234,162.0
SAC,0.0,150,3,2.0,258.1369036143943,184.0
SAC,0.0,150,3,3.0,27.679666220439472,163.0
SAC,0.0,150,3,4.0,287.8476770188049,159.0
SAC,0.0,150,3,5.0,37.68205467398718,167.0
SAC,0.0,150,3,6.0,-2.234842380577078,167.0
SAC,0.0,150,3,7.0,30.397647515753846,168.0
SAC,0.0,150,3,8.0,23.59003474718206,166.0
SAC,0.0,150,3,9.0,17.099043128578828,165.0
SAC,0.0,150,3,10.0,248.70470851744284,184.0
SAC,0.0,150,3,11.0,31.13534342590657,166.0
SAC,0.0,150,3,12.0,263.10469494042934,228.0
SAC,0.0,150,3,13.0,265.19198480813407,166.0
SAC,0.0,150,3,14.0,-15.32453324023345,168.0
SAC,0.0,150,3,15.0,32.596745484807855,165.0
SAC,0.0,150,3,16.0,4.1003472232903135,163.0
SAC,0.0,150,3,17.0,248.15631135616928,213.0
SAC,0.0,150,3,18.0,257.29048840661073,172.0
SAC,0.0,150,3,19.0,205.7310964630127,470.0
SAC,0.0,150,4,0.0,263.20736087245234,253.0
SAC,0.0,150,4,1.0,-31.70319756241601,175.0
SAC,0.0,150,4,2.0,258.94945848804275,202.0
SAC,0.0,150,4,3.0,244.97097322117736,180.0
SAC,0.0,150,4,4.0,22.44510212857864,166.0
SAC,0.0,150,4,5.0,-151.7927529651394,425.0
SAC,0.0,150,4,6.0,265.7067732960766,165.0
SAC,0.0,150,4,7.0,36.358577364342466,162.0
SAC,0.0,150,4,8.0,30.251441879861773,83.0
SAC,0.0,150,4,9.0,45.27176471931392,163.0
SAC,0.0,150,4,10.0,28.975656196153892,165.0
SAC,0.0,150,4,11.0,237.7062684953009,177.0
SAC,0.0,150,4,12.0,33.517675930786595,164.0
SAC,0.0,150,4,13.0,248.88930768888207,174.0
SAC,0.0,150,4,14.0,-9.866413269372217,170.0
SAC,0.0,150,4,15.0,38.364901198528486,161.0
SAC,0.0,150,4,16.0,-40.573189645063465,171.0
SAC,0.0,150,4,17.0,15.427471152781294,171.0
SAC,0.0,150,4,18.0,18.032308758214114,166.0
SAC,0.0,150,4,19.0,37.665672189907696,163.0
SAC,0.0,200,0,0.0,297.48841977345467,170.0
SAC,0.0,200,0,1.0,287.086866819911,216.0
SAC,0.0,200,0,2.0,282.29655995644544,201.0
SAC,0.0,200,0,3.0,308.8467206532854,168.0
SAC,0.0,200,0,4.0,279.2781354146269,187.0
SAC,0.0,200,0,5.0,268.03797031559736,173.0
SAC,0.0,200,0,6.0,277.6277731723268,156.0
SAC,0.0,200,0,7.0,273.2061879547193,167.0
SAC,0.0,200,0,8.0,283.0957121286749,180.0
SAC,0.0,200,0,9.0,194.38766057103163,433.0
SAC,0.0,200,0,10.0,286.88606970508937,149.0
SAC,0.0,200,0,11.0,254.6202385545835,166.0
SAC,0.0,200,0,12.0,274.56958003975694,186.0
SAC,0.0,200,0,13.0,265.0382694626629,182.0
SAC,0.0,200,0,14.0,283.23636810479934,147.0
SAC,0.0,200,0,15.0,272.5688979546129,167.0
SAC,0.0,200,0,16.0,247.01899760246076,173.0
SAC,0.0,200,0,17.0,273.7002476717153,164.0
SAC,0.0,200,0,18.0,-77.77671005928259,402.0
SAC,0.0,200,0,19.0,274.64798963595877,165.0
SAC,0.0,200,1,0.0,23.026726027298324,140.0
SAC,0.0,200,1,1.0,279.45014857530094,187.0
SAC,0.0,200,1,2.0,282.4277832189955,226.0
SAC,0.0,200,1,3.0,300.8606656301481,212.0
SAC,0.0,200,1,4.0,281.649433767426,164.0
SAC,0.0,200,1,5.0,269.4829677260698,192.0
SAC,0.0,200,1,6.0,292.40922064451837,214.0
SAC,0.0,200,1,7.0,267.10713753834267,182.0
SAC,0.0,200,1,8.0,68.79769731641372,220.0
SAC,0.0,200,1,9.0,240.67045514311,391.0
SAC,0.0,200,1,10.0,288.2508186260376,221.0
SAC,0.0,200,1,11.0,268.6874526291683,204.0
SAC,0.0,200,1,12.0,278.5557343042749,212.0
SAC,0.0,200,1,13.0,276.45692472954966,182.0
SAC,0.0,200,1,14.0,273.8621480004333,206.0
SAC,0.0,200,1,15.0,242.11413499122156,167.0
SAC,0.0,200,1,16.0,274.8737912626625,186.0
SAC,0.0,200,1,17.0,246.08484942443624,232.0
SAC,0.0,200,1,18.0,263.295972276365,192.0
SAC,0.0,200,1,19.0,284.191931196203,200.0
SAC,0.0,200,2,0.0,244.54207897591496,220.0
SAC,0.0,200,2,1.0,281.4473512339596,231.0
SAC,0.0,200,2,2.0,283.5475625300744,271.0
SAC,0.0,200,2,3.0,280.389932819342,241.0
SAC,0.0,200,2,4.0,277.69701510441325,220.0
SAC,0.0,200,2,5.0,281.6540286531846,198.0
SAC,0.0,200,2,6.0,281.4817639900153,273.0
SAC,0.0,200,2,7.0,259.3679232633113,213.0
SAC,0.0,200,2,8.0,263.9249275578961,251.0
SAC,0.0,200,2,9.0,253.53885997700476,240.0
SAC,0.0,200,2,10.0,274.5928626389673,233.0
SAC,0.0,200,2,11.0,278.03031659236115,193.0
SAC,0.0,200,2,12.0,249.22491297376658,208.0
SAC,0.0,200,2,13.0,285.03665811274846,236.0
SAC,0.0,200,2,14.0,284.6824323757626,264.0
SAC,0.0,200,2,15.0,268.44934542294584,190.0
SAC,0.0,200,2,16.0,303.3462180318638,282.0
SAC,0.0,200,2,17.0,59.15483511148349,215.0
SAC,0.0,200,2,18.0,295.12220917371604,226.0
SAC,0.0,200,2,19.0,273.9982597723318,231.0
SAC,0.0,200,3,0.0,239.9927367879422,186.0
SAC,0.0,200,3,1.0,261.63133405768207,222.0
SAC,0.0,200,3,2.0,258.1369036143943,184.0
SAC,0.0,200,3,3.0,272.3881582187056,230.0
SAC,0.0,200,3,4.0,287.8476770188049,159.0
SAC,0.0,200,3,5.0,281.0830258344663,254.0
SAC,0.0,200,3,6.0,285.31625480368376,265.0
SAC,0.0,200,3,7.0,278.4831767257959,244.0
SAC,0.0,200,3,8.0,257.6786495441306,216.0
SAC,0.0,200,3,9.0,246.96159623803527,229.0
SAC,0.0,200,3,10.0,248.70470851744284,184.0
SAC,0.0,200,3,11.0,263.04773377459844,222.0
SAC,0.0,200,3,12.0,260.02889212176495,201.0
SAC,0.0,200,3,13.0,265.19198480813407,166.0
SAC,0.0,200,3,14.0,223.9868568510404,349.0
SAC,0.0,200,3,15.0,261.67246806266394,204.0
SAC,0.0,200,3,16.0,239.06167087450524,208.0
SAC,0.0,200,3,17.0,248.61329517135601,216.0
SAC,0.0,200,3,18.0,257.29048840661073,172.0
SAC,0.0,200,3,19.0,251.332285417517,181.0
SAC,0.0,200,4,0.0,259.46139908786057,196.0
SAC,0.0,200,4,1.0,-49.5157047266178,221.0
SAC,0.0,200,4,2.0,258.5037867212071,202.0
SAC,0.0,200,4,3.0,244.97097322117736,180.0
SAC,0.0,200,4,4.0,275.68369119394146,220.0
SAC,0.0,200,4,5.0,-152.7491290768438,478.0
SAC,0.0,200,4,6.0,265.7067732960766,165.0
SAC,0.0,200,4,7.0,268.1950031504218,194.0
SAC,0.0,200,4,8.0,30.251441879861773,83.0
SAC,0.0,200,4,9.0,275.07244645834163,197.0
SAC,0.0,200,4,10.0,273.7889297229246,223.0
SAC,0.0,200,4,11.0,237.7062684953009,177.0
SAC,0.0,200,4,12.0,272.6331575700703,214.0
SAC,0.0,200,4,13.0,248.88930768888207,174.0
SAC,0.0,200,4,14.0,299.8429876877317,294.0
SAC,0.0,200,4,15.0,272.04272363837606,192.0
SAC,0.0,200,4,16.0,-22.087607796786855,221.0
SAC,0.0,200,4,17.0,300.0598904824167,240.0
SAC,0.0,200,4,18.0,281.7075026140337,228.0
SAC,0.0,200,4,19.0,271.5250867171109,204.0
SAC,0.0,300,0,0.0,297.48841977345467,170.0
SAC,0.0,300,0,1.0,287.086866819911,216.0
SAC,0.0,300,0,2.0,282.29655995644544,201.0
SAC,0.0,300,0,3.0,308.8467206532854,168.0
SAC,0.0,300,0,4.0,279.2781354146269,187.0
SAC,0.0,300,0,5.0,268.03797031559736,173.0
SAC,0.0,300,0,6.0,277.6277731723268,156.0
SAC,0.0,300,0,7.0,273.2061879547193,167.0
SAC,0.0,300,0,8.0,283.0957121286749,180.0
SAC,0.0,300,0,9.0,240.89747477618033,210.0
SAC,0.0,300,0,10.0,286.88606970508937,149.0
SAC,0.0,300,0,11.0,254.6202385545835,166.0
SAC,0.0,300,0,12.0,274.56958003975694,186.0
SAC,0.0,300,0,13.0,265.0382694626629,182.0
SAC,0.0,300,0,14.0,283.23636810479934,147.0
SAC,0.0,300,0,15.0,272.5688979546129,167.0
SAC,0.0,300,0,16.0,247.01899760246076,173.0
SAC,0.0,300,0,17.0,273.7002476717153,164.0
SAC,0.0,300,0,18.0,-74.31974915533758,502.0
SAC,0.0,300,0,19.0,274.64798963595877,165.0
SAC,0.0,300,1,0.0,23.026726027298324,140.0
SAC,0.0,300,1,1.0,279.45014857530094,187.0
SAC,0.0,300,1,2.0,282.4277832189955,226.0
SAC,0.0,300,1,3.0,300.8606656301481,212.0
SAC,0.0,300,1,4.0,281.649433767426,164.0
SAC,0.0,300,1,5.0,269.4829677260698,192.0
SAC,0.0,300,1,6.0,292.40922064451837,214.0
SAC,0.0,300,1,7.0,267.10713753834267,182.0
SAC,0.0,300,1,8.0,307.67174437259575,294.0
SAC,0.0,300,1,9.0,280.9747776658058,233.0
SAC,0.0,300,1,10.0,288.2508186260376,221.0
SAC,0.0,300,1,11.0,268.6874526291683,204.0
SAC,0.0,300,1,12.0,278.5557343042749,212.0
SAC,0.0,300,1,13.0,276.45692472954966,182.0
SAC,0.0,300,1,14.0,273.8621480004333,206.0
SAC,0.0,300,1,15.0,242.11413499122156,167.0
SAC,0.0,300,1,16.0,274.8737912626625,186.0
SAC,0.0,300,1,17.0,251.6749096440871,331.0
SAC,0.0,300,1,18.0,263.295972276365,192.0
SAC,0.0,300,1,19.0,284.191931196203,200.0
SAC,0.0,300,2,0.0,244.54207897591496,220.0
SAC,0.0,300,2,1.0,281.4772262927761,230.0
SAC,0.0,300,2,2.0,285.29757531741336,253.0
SAC,0.0,300,2,3.0,280.8629832382833,238.0
SAC,0.0,300,2,4.0,277.69701510441325,220.0
SAC,0.0,300,2,5.0,281.6540286531846,198.0
SAC,0.0,300,2,6.0,275.72302983883145,260.0
SAC,0.0,300,2,7.0,259.3679232633113,213.0
SAC,0.0,300,2,8.0,264.64220610399923,242.0
SAC,0.0,300,2,9.0,257.2080645696112,353.0
SAC,0.0,300,2,10.0,274.5928626389673,233.0
SAC,0.0,300,2,11.0,278.03031659236115,193.0
SAC,0.0,300,2,12.0,249.22491297376658,208.0
SAC,0.0,300,2,13.0,285.03665811274846,236.0
SAC,0.0,300,2,14.0,286.09818678949523,248.0
SAC,0.0,300,2,15.0,268.44934542294584,190.0
SAC,0.0,300,2,16.0,303.0118646768665,263.0
SAC,0.0,300,2,17.0,286.7136686098182,269.0
SAC,0.0,300,2,18.0,295.12220917371604,226.0
SAC,0.0,300,2,19.0,273.9982597723318,231.0
SAC,0.0,300,3,0.0,239.9927367879422,186.0
SAC,0.0,300,3,1.0,261.63133405768207,222.0
SAC,0.0,300,3,2.0,258.1369036143943,184.0
SAC,0.0,300,3,3.0,272.3881582187056,230.0
SAC,0.0,300,3,4.0,287.8476770188049,159.0
SAC,0.0,300,3,5.0,280.3713590855154,241.0
SAC,0.0,300,3,6.0,284.96356321660744,250.0
SAC,0.0,300,3,7.0,267.6080869033163,244.0
SAC,0.0,300,3,8.0,257.6786495441306,216.0
SAC,0.0,300,3,9.0,246.96159623803527,229.0
SAC,0.0,300,3,10.0,248.70470851744284,184.0
SAC,0.0,300,3,11.0,263.04773377459844,222.0
SAC,0.0,300,3,12.0,260.02889212176495,201.0
SAC,0.0,300,3,13.0,265.19198480813407,166.0
SAC,0.0,300,3,14.0,276.25853962204974,245.0
SAC,0.0,300,3,15.0,261.67246806266394,204.0
SAC,0.0,300,3,16.0,239.06167087450524,208.0
SAC,0.0,300,3,17.0,248.61329517135601,216.0
SAC,0.0,300,3,18.0,257.29048840661073,172.0
SAC,0.0,300,3,19.0,251.332285417517,181.0
SAC,0.0,300,4,0.0,259.46139908786057,196.0
SAC,0.0,300,4,1.0,-44.6024922078291,321.0
SAC,0.0,300,4,2.0,258.5037867212071,202.0
SAC,0.0,300,4,3.0,244.97097322117736,180.0
SAC,0.0,300,4,4.0,275.68369119394146,220.0
SAC,0.0,300,4,5.0,-156.72192280355594,574.0
SAC,0.0,300,4,6.0,265.7067732960766,165.0
SAC,0.0,300,4,7.0,268.1950031504218,194.0
SAC,0.0,300,4,8.0,30.251441879861773,83.0
SAC,0.0,300,4,9.0,275.07244645834163,197.0
SAC,0.0,300,4,10.0,273.7889297229246,223.0
SAC,0.0,300,4,11.0,237.7062684953009,177.0
SAC,0.0,300,4,12.0,272.6331575700703,214.0
SAC,0.0,300,4,13.0,248.88930768888207,174.0
SAC,0.0,300,4,14.0,298.6391111263091,238.0
SAC,0.0,300,4,15.0,272.04272363837606,192.0
SAC,0.0,300,4,16.0,220.58889892317416,305.0
SAC,0.0,300,4,17.0,299.1142414965436,232.0
SAC,0.0,300,4,18.0,281.7075026140337,228.0
SAC,0.0,300,4,19.0,271.5250867171109,204.0
PPO_DR,0.5,0,0,0.0,-89.93293666141108,108.0
PPO_DR,0.5,0,0,1.0,-43.2296043112874,98.0
PPO_DR,0.5,0,0,2.0,-87.48063226463273,96.0
PPO_DR,0.5,0,0,3.0,-49.11362212896347,110.0
PPO_DR,0.5,0,0,4.0,-61.842524126172066,124.0
PPO_DR,0.5,0,0,5.0,-43.504105389118195,84.0
PPO_DR,0.5,0,0,6.0,-1.6510363316629082,137.0
PPO_DR,0.5,0,0,7.0,-29.049366760998964,154.0
PPO_DR,0.5,0,0,8.0,-36.24599703028798,151.0
PPO_DR,0.5,0,0,9.0,-22.927313275635242,98.0
PPO_DR,0.5,0,0,10.0,-40.60087610548362,144.0
PPO_DR,0.5,0,0,11.0,-120.60606589913368,126.0
PPO_DR,0.5,0,0,12.0,45.06000059843063,166.0
PPO_DR,0.5,0,0,13.0,-93.57791900634766,106.0
PPO_DR,0.5,0,0,14.0,-58.20517615042627,121.0
PPO_DR,0.5,0,0,15.0,-38.37476900033653,112.0
PPO_DR,0.5,0,0,16.0,1.78183264285326,159.0
PPO_DR,0.5,0,0,17.0,-16.826706878258847,198.0
PPO_DR,0.5,0,0,18.0,41.371199782937765,159.0
PPO_DR,0.5,0,0,19.0,-54.31152086984366,100.0
PPO_DR,0.5,0,1,0.0,-143.61247491836548,122.0
PPO_DR,0.5,0,1,1.0,-88.86660396307707,115.0
PPO_DR,0.5,0,1,2.0,-97.22422152757645,120.0
PPO_DR,0.5,0,1,3.0,-57.073177963495255,97.0
PPO_DR,0.5,0,1,4.0,-29.56902652978897,92.0
PPO_DR,0.5,0,1,5.0,-76.18581913411617,119.0
PPO_DR,0.5,0,1,6.0,-258.36856056936085,108.0
PPO_DR,0.5,0,1,7.0,-69.7279882915318,78.0
PPO_DR,0.5,0,1,8.0,-44.00058742426336,159.0
PPO_DR,0.5,0,1,9.0,-38.320206981152296,93.0
PPO_DR,0.5,0,1,10.0,-96.7158238813281,140.0
PPO_DR,0.5,0,1,11.0,-54.09858285263181,116.0
PPO_DR,0.5,0,1,12.0,-120.72413423284888,102.0
PPO_DR,0.5,0,1,13.0,-5.049536788836122,184.0
PPO_DR,0.5,0,1,14.0,-15.0947150811553,128.0
PPO_DR,0.5,0,1,15.0,12.682996943593025,145.0
PPO_DR,0.5,0,1,16.0,-40.89904337376356,131.0
PPO_DR,0.5,0,1,17.0,-58.68492059968412,135.0
PPO_DR,0.5,0,1,18.0,7.1392766162753105,145.0
PPO_DR,0.5,0,1,19.0,-131.75115827447735,115.0
PPO_DR,0.5,0,2,0.0,-316.97532057762146,96.0
PPO_DR,0.5,0,2,1.0,-67.29420883394778,97.0
PPO_DR,0.5,0,2,2.0,-6.078215450048447,103.0
PPO_DR,0.5,0,2,3.0,-12.120111405849457,106.0
PPO_DR,0.5,0,2,4.0,-199.92435384111013,108.0
PPO_DR,0.5,0,2,5.0,-154.64039584249258,119.0
PPO_DR,0.5,0,2,6.0,-43.61592284217477,166.0
